id,sentence1,sentence2,similarity,predicted_similarity
sick_train_2822,The people are not sitting on a bench in front of a restaurant,Three people are sitting on a bench under some palm trees,0.64,0.6612357497215271
sick_train_2845,A group of Asian girls are standing together,Two girls are laughing breathlessly and other girls are watching them,0.48,0.5224565863609314
sick_train_5542,A man is playing a guitar,A man is strumming a guitar,0.98,0.9616542458534241
sick_train_4522,Three people are sitting on a bench under some palm trees,The people are sitting on a bench in front of a restaurant,0.653,0.6650808453559875
sick_train_3318,A group of men is fighting,Two men are fighting,0.8,0.8364707231521606
sick_train_4388,A man is eating a pizza,Some food is being eaten by a man,0.8800000000000001,0.9417814612388611
sts_train_5686,CCTV of gunmen in Tunisia museum attack,19 killed in Tunis museum attack,0.2,0.2956008315086365
sts_train_4591,NATO protesters acquitted of terrorism charges,NATO protesters convicted on non-terrorism charges,0.32,0.3850024342536926
sick_train_414,A person is riding the bicycle on one wheel,A person in a black jacket is doing tricks on a motorbike,0.6599999999999999,0.7220110893249512
sts_train_5409,Israeli lightly hurt by stones in West Bank,Israeli troops kill Palestinian in West Bank raid,0.24,0.2929624617099762
sick_train_1346,A group is not riding the current in a raft,This group of people is practicing water safety and wearing preservers,0.5599999999999999,0.6078059077262878
sts_train_722,A woman is slipping in the water-tub.,A woman is lying in a raft.,0.16,0.16591355204582214
sick_train_4869,A sea turtle is hunting for fish,The turtle is following the fish,0.76,0.7768495678901672
sts_train_4465,8 arrested after deadly Bangladesh building collapse,Workers protest after Bangladesh building collapse,0.44,0.42815470695495605
sts_train_3731,the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe. ,the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.,0.8,0.8648763298988342
sts_train_1729,The woman is leading a dog through an obstacle course.,Woman leading her small dog through an obstacle course.,0.92,0.9203715324401855
sick_train_5076,A woman is grating carrots,There is no woman coating a pork chop,0.32,0.37462174892425537
sts_train_5178,'It's either too late or too early to intervene in Syria',UN Chief: Inspectors need 4 days to conclude probe in Syria,0.32,0.3552979528903961
sts_train_560,A man is chopping a log with an axe.,A man is chopping a tree trunk with an axe.,0.8,0.7925657629966736
sts_train_3721,a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. ,the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.,0.12,0.16585484147071838
sts_train_5741,Pakistan executions draw international ire,Pakistan protests ceasefire violations by India,0.0,0.10119280964136124
sts_train_2162,Scenario A assumes that the CO growth rate accelerates by .%/yr.,It assumes that methane growth rate accelerates by .%/yr.,0.35,0.32273852825164795
sts_train_2192,- Admin DrPizza and i'd forgotten what a whiny little bed wetter you are.,and i'd forgotten what a whiny little bed wetter you are.,0.76,0.7450070977210999
sick_train_5000,A small bee is landing on a bunch of yellow flowers,A bee is clinging to a yellow flower,0.7969999999999999,0.7550429701805115
sick_train_3372,A woman in a fur hat and fur coat is standing outside a building,A lady in a fur hat and fur coat is standing outside a building,0.96,0.9514687061309814
sick_train_1578,A rabbit is playing with a toy rabbit,A rabbit is playing with a stuffed bunny,0.8800000000000001,0.9324390888214111
sick_train_6890,The man in brown colored shorts is walking on the rocks beside a river,Three boys are walking on rocks along a river,0.5,0.5754684209823608
sts_train_3148,"According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures.","The Hispanic population increased by 9.8per cent from the April 2000 census figures, despite less favourable social and economic conditions than in the 1990s.",0.6666000000000001,0.7338162064552307
sick_train_4464,One person is cutting an onion,A person is cutting an onion,0.98,0.9891947507858276
sick_train_938,The woman is penciling on eyeshadow,A woman is removing cosmetics from her eyelid,0.627,0.7069205045700073
sick_train_4195,A black dog is walking along rocky terrain,A white dog is running across a rocky landscape,0.6,0.6728041172027588
sts_train_2538,"""These are dark days for our industry,"" Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.","""These are dark days for our industry,"" the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said.",0.7000000000000001,0.7364159822463989
sick_train_3658,A boy is comfortably sitting in a room and playing a piano by a lamp,A boy is sitting in a room and playing a piano by lamp light,0.82,0.91489177942276
sts_train_1726,The black and white dog is swimming in the river.,A black man and his dog on the beach.,0.12,0.12449152022600174
sts_train_5254,Car Bomb Kills 37 in Northwest Pakistan,Bomb kills three in northwest Pakistan,0.52,0.5366405248641968
sts_train_3339,"About 100 firefighters are in the bosque today, Albuquerque Fire Chief Robert Ortega said.","""We were seconds away from having that happen,"" Albuquerque Fire Chief Robert Ortega said.",0.36,0.35853511095046997
sts_train_3553,shingarev said it is very difficult to make a nuclear weapon from the plutonium in this fuel. ,donohue said it is very difficult to manipulate radioactive isotopes without leaving a trail.,0.12,0.10250130295753479
sick_train_2804,An adult is in the amphitheater and is talking to a boy,"A man and a boy are standing at the bottom of some stairs, which are outdoors",0.48,0.5712753534317017
sts_train_1823,A dog running through snow.,A dog runs in the snow.,1.0,0.9604619145393372
sts_train_1882,This over the top photo shows two men taking a break.,A person with swim cap and goggles taking a breath.,0.08,0.0292771365493536
sick_train_3938,Two men are not holding fishing poles,Two men are holding fishing poles,0.64,0.7788257002830505
sick_train_4150,Two children are not playing soccer in the park,Two little boys are playing outside with a soccer ball on the green grass,0.6599999999999999,0.7517194747924805
sts_train_77,A person is peeling an onion.,A person is peeling an eggplant.,0.4,0.4104272127151489
sts_train_196,Two dogs swim in a pool.,Dogs are swimming in a pool.,0.8400000000000001,0.7595351338386536
sick_train_5962,Children in swimming suits are playing in the water,The boys are wearing bathing suits and water is splashing around,0.8,0.8123482465744019
sts_train_217,Two foxes are eating from a plate on a brick patio.,Foxes are eating from a plate.,0.5599999999999999,0.627444326877594
sts_train_3793,Egypt votes on final day of presidential election,Polls open in France for presidential election,0.2,0.2062271237373352
sts_train_2210,"Despicable Ben, Stop trying to find excuses for the man.","Ben, Stop trying to find excuses for the man.",0.8800000000000001,0.8552024960517883
sts_train_4941,Tens of Thousands of Ukrainians Protest in Kyiv,Tens of thousands line up to cast votes in Bhutan,0.12,0.14971783757209778
sick_train_2175,A couple who have just got married are walking down the isle,The bride and the groom are leaving after the wedding,0.82,0.8320921659469604
sick_train_3113,The woman is dicing onions,The woman is throwing onions away,0.64,0.6729377508163452
sts_train_1109,A group of river barges with trees in the background.,A young girl wearing a bike helmet with a bicycle in the background.,0.08,0.03267776966094971
sick_train_1425,There is no small dog chasing a large brown cow,A dog is chasing the tail of an animal in the grass,0.6599999999999999,0.6889125108718872
sick_train_2963,A dog is standing with its two front paws on a rock in a field,A rock is being climbed by the black dog,0.7,0.7016991376876831
sick_train_1349,Two young kids are playing with a man eating corndogs,"Two toddlers are eating corndogs in a wagon, which is really small",0.6599999999999999,0.7237859964370728
sick_train_5228,The lady is cracking an egg into a bowl,The lady is cracking an egg into a dish,0.9,0.9265305399894714
sts_train_2319,I think he'd be better for American business interests overall.,Would he be better for American society?,0.32,0.24935175478458405
sick_train_4533,A few horses are racing furiously over the green grass and jumping the obstacle,Some horses are racing furiously over the green grass and jumping an obstacle,0.94,0.9639867544174194
sts_train_1648,Two dogs running through a field.,Two dogs play in a field.,0.8400000000000001,0.8462454676628113
sts_train_2774,"The Fed's Empire State survey far exceeded expectations by jumping to 26.8 in June, a record high, from 10.6 in May.","Prices had pulled back from offshore highs when the Empire State survey far exceeded expectations by jumping to 26.8 in June, a record high, from 10.6 in May.",0.76,0.7673814296722412
sick_train_4899,The food on the trays is being eaten by the kittens,The kittens are eating the food on the trays,0.96,0.9520546197891235
sick_train_367,There is a guy cheerfully playing with a footbag,A guy is cheerfully playing with a footbag,0.96,0.9215518236160278
sick_train_3850,One man is sitting on the chair,"The girl, who is little, is combing her hair into a pony tail.",0.22,0.11794885247945786
sick_train_5492,A white cat perched on a small wooden cabinet is looking outside the window,The cat perched on the table is looking curiously out the window,0.8,0.8083241581916809
sts_train_680,A man is cutting tomatoes.,A woman is cutting broccoli.,0.3,0.3549979329109192
sts_train_3184,"""There is the real potential for a secondary collapse,"" Gov. James McGreevey said.","The damaged area of the garage was not stable, with ``the real potential for a secondary collapse,'' McGreevey said.",0.7200000000000001,0.6725508570671082
sick_train_48,A horse and its rider are leaping quickly over a barrier,A horse and its rider are leaping over a barrier,0.8800000000000001,0.9835050106048584
sts_train_2373,Yet you didn't have to declare it.,And you didn't have to.,0.4,0.42071014642715454
sts_train_5293,Obama to meet privately with family of Nelson Mandela,Obama to meet with Mandela family,0.92,0.9545245170593262
sick_train_6940,A clown is singing and people are dancing,A song is being sung by a clown,0.9,0.825502336025238
sts_train_5401,118 people killed in twin blasts in Nigeria,Ten killed in new blast in Russia,0.2799999999999999,0.24486558139324188
sick_train_3591,A soccer player is kicking a ball into the goal,A soccer ball is not rolling into a goal net,0.5599999999999999,0.7460812926292419
sick_train_687,A man and a young boy are riding in a yellow kayak,A man and a young boy are jumping off of a yellow kayak,0.72,0.7697879672050476
sts_train_5012,"Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office, taking in a wide range of political groups after bridging serious divisions am","BEIRUT: Lebanon's prime minister formed a cabinet more than 10 months after taking office yesterday, including a wide range of political groups after bridging serious divisions among them mostly over",0.92,0.8703283667564392
sts_train_4147,"Iraqi Attacks Kill General, Four Police",Attacks in Iraq kill general and 4 others,0.8,0.7680256962776184
sts_train_3707,the united states dismissed the action as nuclear blackmail. ,the united states said it would stand up to nuclear blackmail and has ruled out negotiations.,0.44,0.4221850335597992
sts_train_694,A man is playing guitar.,A cat is playing.,0.08,0.10086184740066528
sick_train_353,A woman is taking two eggs out of a pot of water,A man is playing a trumpet,0.2,0.19361336529254913
sts_train_3463,the center will be operational in august 2008. ,the center will formally open in 2009.,0.44,0.49551287293434143
sts_train_5380,Morsi's supporters reject plan,Morsi supporters march in Egypt,0.48,0.47334980964660645
sick_train_696,Two people are sitting in lawn chairs and are reading books,Two people in two chairs are reading,0.9,0.8874636292457581
sts_train_3317,ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali.,"""But at no stage did ONA receive intelligence material indicating that Jemaah Islamiyah was planning to mount an operation in Bali.""",0.8500000000000001,0.9538779854774475
sick_train_5538,People are playing cricket,A few men are playing cricket,0.94,0.8587555289268494
sick_train_1089,A man is dancing,A man is performing a dance,0.96,0.9208337068557739
sick_train_3706,A man is riding a horse,There is no man driving a car,0.3,0.4277048707008362
sick_train_4361,The animal with big eyes is eating,There is no lemur eating,0.4599999999999999,0.6921387314796448
sts_train_5244,Mandela back in hospital in ‚Äėserious but stable‚Äô condition,Nelson Mandela returns to hospital in ‚Äėserious but stable‚Äô condition,1.0,1.016348958015442
sts_train_1205,A passenger train coming into a station.,A passenger train sits in the station.,0.48,0.578100860118866
sick_train_6741,A smiling boy in winter clothes is waving his mittened hands outside a building in the snow,A young child dressed for cold weather is standing outside,0.82,0.7175127267837524
sick_train_728,The person is riding a motorbike on a sandy track,The person is riding a motorbike on a track on the sand,0.98,0.9454669952392578
sts_train_1506,A black and brown dog runs through the woods.,A dog running through the woods.,0.8,0.7928662896156311
sts_train_5264,Ukrainian President orders 7-day ceasefire in the east,Uganda's President Museveni agrees to sign anti-gays Bill,0.04,0.020398257300257683
sts_train_1454,A black and white dog looking at the camera.,"A grey, black, and white cat looking at the camera.",0.2,0.2485215961933136
sts_train_1336,A person in a red cap standing next to a brick support beam.,A brown horse is standing on grass and scrub.,0.0,0.014408161863684654
sick_train_1322,A topless woman is being smeared with a brown substance and a blurry crowd is in the background,A woman is being smeared with brown substance and a blurry crowd is in the background,0.8699999999999999,0.9188898801803589
sick_train_3960,Some people and vehicles are on a crowded street,Some people and vehicles are on a almost empty street,0.8400000000000001,0.7714846730232239
sick_train_1813,A man is recklessly riding a horse,A person is recklessly riding a horse,0.8400000000000001,0.9692583084106445
sick_train_1443,There is no person cutting some mushrooms,A person is cutting mushrooms with a knife,0.82,0.7919518947601318
sts_train_4798,Syria car bomb kills at least 12 in rebel-held town,Sinai car bomb kills at least 10 Egyptian soldiers,0.36,0.3972465395927429
sts_train_5562,Boston bombing suspect buried in Virginia,Boston bomb suspect buried in Virginia cemetery,1.0,1.0137580633163452
sts_train_5492,Bangladesh Honors Factory Victims,Retailers back Bangladesh factory safety pact,0.5599999999999999,0.48726779222488403
sts_train_214,A man is punching through boards.,A dog is running through water.,0.08,0.028668532148003578
sick_train_2016,A brown and black dog is looking upwards,A brown and black dog is pointing the nose upwards,0.98,0.8091281652450562
sick_train_6417,A man is playing a violin,The baby is laughing and crawling,0.22,0.19231052696704865
sts_train_1970,A young man and woman sitting on a bench outside are kissing.,The man and woman sitting on a bench are kissing.,0.92,0.9216216802597046
sick_train_2584,A little boy is wearing a yellow tank top and is laughing,There is no small boy in a yellow shirt laughing on the beach,0.72,0.7085120677947998
sick_train_6182,The man is not exercising,The man is exercising,0.743,0.8058987855911255
sick_train_3207,The person is drawing,There is no man drawing a picture,0.8,0.720879316329956
sick_train_2136,A brown dog is looking closely at a brown and white dog,A brown dog is staring attentively at a brown and white dog,0.96,0.9625546932220459
sts_train_1728,A girl in a black and blue wet suit is surfing.,A woman wearing a black and blue striped suit is surfing on a wave.,0.8800000000000001,0.8175444006919861
sick_train_2733,The man is standing on a rocky mountain and gray clouds are in the background,The man is not standing on a rocky mountain and gray clouds are not in the background,0.6799999999999999,0.7639570236206055
sick_train_496,The black and white dog is running in a green yard,The black and white dog is running outdoors,0.86,0.8799935579299927
sts_train_531,A person is driving a car.,A man is driving a car.,0.7000000000000001,0.7366291284561157
sick_train_5445,The men are carefully putting suitcases into the trunk of a car,The men are putting suitcases into the trunk of a car,0.92,0.9782975912094116
sts_train_4780,US Capitol Hill on lockdown after shots fired,Watch live: US Capitol on lockdown after reports of shots fired,0.96,1.0000503063201904
sick_train_1408,A man is shaking a drink,A man is mowing a lawn,0.32,0.32864177227020264
sts_train_5159,Five children buried alive in Bohol landslide,Nine children die in attack in Afghanistan attack,0.08,0.10669860988855362
sts_train_2230,Or this one by Jim Croce We are all vessels filled with many wonders.,We are all vessels filled with many wonders.,0.6400000000000001,0.6738594770431519
sick_train_1582,The lady is adding cheese to the sauce,The woman is removing cheese from the sauce,0.6799999999999999,0.7250078916549683
sts_train_3588,the united states and other nato members have refused to ratify the amended treaty. ,the united states and other nato members have refused to do ratify the updates cfe.,0.6400000000000001,0.6796801090240479
sick_train_3896,A man is being roped before a climb,A panda is climbing,0.2,0.23940543830394745
sts_train_725,A man is playing piano.,A man is laying on the ground.,0.15,0.09456940740346909
sts_train_2305,The entire thing just makes no sense.,See that makes no sense.,0.8400000000000001,0.9203933477401733
sick_train_2857,There is no guinea pig eating a carrot,A small guinea pig is gnawing and eating a piece of carrot on the floor,0.72,0.7063294053077698
sick_train_6419,Men are sawing logs,There are no men sawing,0.78,0.767262876033783
sts_train_972,The girl is tiding up her bed.,A woman is making a bed.,0.5,0.47471848130226135
sts_train_5534,Putin signs Crimea annexe treaty,09:32 Putin signs off Crimea annexation,0.7200000000000001,0.8097500205039978
sick_train_1652,A little boy in red clothes is jumping onto the ground,A child in a red outfit is jumping on a trampoline,0.6799999999999999,0.7344503402709961
sick_train_1064,There is no person in bike gear standing steadily in front of the mountains,A group of people is equipped with protective gear,0.4599999999999999,0.5241082906723022
sick_train_6958,A child is smiling at the camera and swimming underwater,A child is swimming underwater in a pool,0.82,0.7978188395500183
sick_train_1080,A woman in jeans is sitting on the saddle of a horse,There is no man playing a piano,0.2,0.20409047603607178
sts_train_3586,"the vietnam news agency reported that the ministry of public security stated that foreigners involved in drug trafficking cases in vietnam came mostly from laos, cambodia, australia, china, the united states and taiwan. ",the vietnam news agency reported that the ministry of public security stated that police admitted that drug trafficking into vietnam is increasing but actions to prevent and stop the drug trafficking along the borders remained limited.,0.76,0.6774537563323975
sts_train_5434,Iran nuclear talks expected to resume this week,UK: Iran nuclear talks at a serious point,0.6000000000000001,0.5784769058227539
sts_train_2733,"Britz earned $3.77 million in salary, bonus and other compensation, and Kinney earned $3.76 million.","Johnston made $5.8 million in salary and bonus in 2001 as president, and as a part-time adviser earned $1 million in 2002.",0.2799999999999999,0.24408704042434692
sts_train_5541,UN Invites Iran to Syrian Peace Conference,UN: Iran Invited to Attend Syrian Peace Conference,1.0,1.017444133758545
sts_train_2917,"""We had nothing to do with @Stake's internal personnel decision,"" Microsoft spokesman Sean Sundwell said.","""Microsoft had absolutely nothing to do with AtStake's internal personnel decision,"" Sundwall said.",0.8400000000000001,0.8549926280975342
sick_train_1864,A baby is sitting,A baby is sneezing and scaring another baby,0.5599999999999999,0.48971590399742126
sts_train_3375,"Instead, prosecutors dismissed charges and Rucker left the courtroom a free man.",Instead he left the courtroom a free man after authorities dismissed criminal charges.,0.68,0.7196409702301025
sts_train_1877,A brown dog wades in the water.,A dog splashes in the murky water.,0.7200000000000001,0.7551605701446533
sts_train_2972,"The military said it had killed 12 rebels and captured nine in the campaign so far, for the loss of six soldiers wounded.","The military said it had killed 16 rebels and captured nine in the campaign so far, with one soldier killed and six wounded.",0.6000000000000001,0.574817419052124
sts_train_2449,Could this have been an enema?,"@ossobuco, Could this have been an enema?",0.92,0.9781560897827148
sick_train_3933,A little girl and a woman wearing a yellow shirt are getting splashed near a fountain,A young girl is playing on the edge of a fountain and an older woman is watching her,0.6799999999999999,0.6760972738265991
sts_train_4533,China yuan strengthens to 6.2689 against USD,Chinese yuan weakens to 6.2816 against USD,0.6000000000000001,0.44825679063796997
sick_train_6231,A cowboy is riding a horse and cornering a barrel,The brown horse is near a red barrel at the rodeo,0.74,0.7000998854637146
sts_train_5554,Spain Princess Testifies in Historic Fraud Probe,Spain princess testifies in historic fraud probe,1.0,1.0212571620941162
sick_train_1361,A man is putting some food in a box,A man is putting some food in a container,0.8800000000000001,0.9497169852256775
sts_train_2583,"The driver, Eugene Rogers, helped to remove children from the bus, Wood said.","At the accident scene, the driver was ""covered in blood"" but helped to remove children, Wood said.",0.6400000000000001,0.6594093441963196
sick_train_4469,The man is doing a wheelie with a motorbike in a field which is mostly barren,The man is doing a wheelie with a motorcycle on ground which is mostly barren,0.8800000000000001,0.928998589515686
sick_train_5080,The crowd is not watching a football game,A group of football players is running in the field,0.54,0.6050264835357666
sick_train_3170,The dog is biting some droplets of water,The dog is snapping at some droplets of water,0.9,0.8463053107261658
sick_train_1504,The doctors are reviving a man,The doctor is helping the patient,0.8,0.7927793860435486
sick_train_4661,Something is being celebrated by a cold cyclist,A bicyclist is holding a bike over his head in a group of people,0.64,0.6534447073936462
sick_train_1070,A person in a blue jacket is jumping off of a tall cement wall,A person in a blue colored jacket is jumping off of a tall cement wall,0.98,0.9706245064735413
sick_train_2583,A monkey is riding a bike,A man is riding a bicycle,0.52,0.5822043418884277
sts_train_5104,Rudd sworn in as new Australian PM,Muslims in hiding as sectarian ...,0.0,0.05607641860842705
sts_train_3765,Knesset speaker: Obama reelection bad for Israel,7 states sue over Obama administration's birth control rule,0.08,0.05069414898753166
sts_train_2494,"Sovereign's shares lost 74 cents, or 4.5%, to $15.68.","Sovereign shares closed on the New York Stock Exchange at $15.68, down 74 cents, or 4.5 percent.",0.8,0.8502522110939026
sts_train_4019,South Sudan accuses Sudan of bombings ahead of talks,S. Sudan accuses Sudan of bombing in blow to talks,0.8800000000000001,0.856442391872406
sick_train_1726,A group of people playing football is running in the field,A group of football players is running in the field,0.96,0.9375925660133362
sick_train_5562,There is no man playing the piano with his nose,A man is playing the keyboard with his nose,0.58,0.7746073603630066
sick_train_6025,The man is riding a horse by a creek,The man is riding a horse by a stream,0.8800000000000001,0.9771590828895569
sts_train_5681,Markets Live: Waiting for China data,Markets Live: China drags,0.4,0.3152240812778473
sick_train_1963,A man doing a pose is being watched by another man,There is no man in a pose being watched by another man,0.74,0.7886341214179993
sick_train_1800,A person in a pink jacket is running onto the field,A person in a pink jacket is not running onto the field,0.86,0.8005627393722534
sick_train_4404,A skilled man is playing a guitar on stage,A man is playing a guitar on stage,0.92,0.9377120137214661
sick_train_1793,A boy is attentively looking at a calendar,A boy is looking at a calendar,0.92,0.9806721210479736
sick_train_388,A girl is jumping rope on a sidewalk near a parking garage,A girl is skipping rope on a sidewalk,0.86,0.8585658669471741
sts_train_1360,A group of people sitting at a restaurant table.,A group of people sitting around a table on a porch.,0.52,0.39967116713523865
sts_train_5467,Police stop Maldives presidential election,Keita Wins Mali Presidential Election,0.24,0.20846088230609894
sts_train_1202,A table and chairs are in a room with a picture on the wall and a ceiling fan.,A school bus driving down a road with green trees and grass in the background.,0.0,-0.007141125854104757
sts_train_4968,EU foreign ministers to discuss Syria arms embargo,EU foreign ministers seek solution on Syria arms,0.7200000000000001,0.649936318397522
sts_train_1747,A smiling man and a baby girl posing for photo.,A smiling man holds a small child wearing pink and red.,0.6400000000000001,0.6212670207023621
sts_train_3185,No. 2 HP saw its Unix server sales dropped 3.6 percent to $1.36 billion.,HP fell to second place with server sales growing 0.4 percent to $2.9 billion.,0.4666,0.47188255190849304
sick_train_1441,Two girls are happily playing inside a jumper house,Two girls are playing inside a jumper house,0.92,0.9644853472709656
sick_train_5058,A woman in a white dress and a woman in a blue dress are standing on a stage,Two girls in their teens are wearing fancy dresses at an event,0.52,0.5948086977005005
sick_train_3965,A man and a woman are sitting comfortably on the bench,Two large persons are sitting on a park bench and they have a bottle of soda between them,0.78,0.7094563841819763
sick_train_2905,A man is riding a dirt bike down a dirt hill,A person is riding a bike along a muddy trail,0.78,0.7765890955924988
sick_train_6094,The elephant is being ridden by the woman,The woman is riding the elephant,0.96,1.0093801021575928
sts_train_5582,"Communist rebels ambush Philippine police, kill 7",Communist rebels kill eight Philippine police,0.8,0.687557578086853
sick_train_3118,A man is eating a banana,There is no one peeling a banana,0.6799999999999999,0.685186505317688
sick_train_803,One white dog and one black one are running side by side on the grass,There is no dog joyfully running on the grass,0.64,0.7365761995315552
sts_train_3073,The proportion of people covered by employers dropped from 62.3 percent in 2001 to 61.3 percent last year.,"The proportion of Americans with insurance from employers declined to 61.3 percent, from 62.6 percent in 2001 and 63.6 percent in 2000.",0.6400000000000001,0.7056833505630493
sick_train_5298,A bike is being ridden by a person,A person is riding a bike,1.0,1.0093843936920166
sick_train_1972,There is no man screaming,A man is screaming,0.8,0.8347899913787842
sick_train_1914,A man is playing the guitar,There is no man playing the guitar,0.7,0.800573468208313
sts_train_1136,A pot of liquid is at the center of a tinfoil covered plate.,A pot of food is placed in the center of a red tablecloth.,0.2799999999999999,0.1528903692960739
sick_train_502,A woman is chopping broccoli,A woman is storing broccoli,0.78,0.8164616227149963
sick_train_3758,The doctor is helping the patient,The doctors are not reviving a man,0.6799999999999999,0.660991370677948
sick_train_927,There is no tennis player lunging to the left,A tennis player is lunging to the left,0.6799999999999999,0.7964785099029541
sick_train_6756,A biker is naked,A biker is wearing gear which is black,0.663,0.6686068773269653
sick_train_4234,There is no man opening a box with a knife,A man is playing a guitar,0.24,0.220681831240654
sick_train_3640,An airplane is taking off,A plane is taking off,0.98,0.982617199420929
sick_train_7021,A bird is fiercely flapping its wings on the water,A brown duck with a green head is flapping its wings in the water,0.8400000000000001,0.8595447540283203
sts_train_3545,government spokesman maseko stated that if administrative papers are in order the government of south africa cannot intervene to prevent weapons from being transported through its territory to a neighboring landlocked country. ,spokesman themba maseko stated as long as administrative papers are in order south africa cannot intervene to prevent weapons being transported through south african territory to zimbabwe.,0.5599999999999999,0.5598514676094055
sts_train_2320,not a constitutional issue.,"again, this is not a constitutional issue.",0.8800000000000001,0.9773775339126587
sick_train_4360,The person is slicing a vegetable,A man is playing a violin,0.2,0.2029651701450348
sts_train_2671,That package included increases to both the city's sales and income taxes.,He also objects to the sales and personal income tax increases in the package.,0.4,0.4022875130176544
sick_train_2752,The brown dog and the black dog are in the grass,A little black dog is chasing a little brown dog,0.64,0.6186763048171997
sts_train_5390,Russian coal mines seek new outlets in China,Russian foreign minister to meet UN chief,0.08,0.09727013856172562
sick_train_2891,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of an old man with grey hair,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,0.92,0.9629763960838318
sts_train_4475,Van der Sloot to Marry in Prison,Joran Van Der Sloots Plans To Get Married In Peru Prison,0.8,0.8439957499504089
sts_train_1893,A group of four children dancing in a backyard.,A group of children do stretches on colored mats.,0.32,0.2762451469898224
sick_train_6969,A cheetah is quickly running behind its prey.,The cheetah is running quickly behind its prey,0.92,0.9561281800270081
sts_train_3699,an indian government official stated that india does not attach much credence to reports by amnesty international. ,one indian government official who studied the blueprints stated the science was old and dated but still functional.,0.2799999999999999,0.2504003345966339
sts_train_4137,Obama relaxes deportation rules for young immigrants,U.S. relaxes deportation rules for young people: Napolitano,0.8,0.8579227328300476
sts_train_1731,A young boy is standing on a gray tiled area.,A young boy is practicing his karate in a gym.,0.2,0.1954888105392456
sts_train_3143,"The camp hosts summer religious retreats for children and other events year-round, according to its Web site.","The Saint Sophia Camp hosts religious retreats for children during the summer months as well as other events year round, according to its Web site.",0.68,0.6972593665122986
sts_train_4516,North Korea reportedly test-fires short-range missiles,North Korea launches short-range missiles,0.8,0.8950435519218445
sick_train_5488,A man is pushing a helmet towards another one on a black bicycle,A biker is wearing gear which is black,0.48,0.6000128984451294
sts_train_1769,A man is standing on top of a rock or mountain watching the sun set.,A man standing in the mountains watching a sunset.,0.96,0.8793222308158875
sts_train_1772,The woman holding a black purse is smoking a cigarette.,A woman with a black bag is smoking a cigarette,0.96,0.8955394625663757
sick_train_874,A man is playing the guitar,A man is packing the guitar,0.7,0.662574052810669
sts_train_4626,"Suicide Bombs Hit Egypt Military in Sinai, Kill 6","Suicide bombs hit Egypt military in Sinai, kill 4",0.5599999999999999,0.5912365913391113
sick_train_6608,A woman is vigorously breaking two eggs in a bowl.,Some ingredients are being mixed in a bowl by a person,0.72,0.7324973940849304
sick_train_2877,A woman is slicing tofu,A woman is slicing butter,0.6799999999999999,0.6646585464477539
sick_train_1329,A person is dancing on a roof,A white dog is standing on fallen leaves,0.24,0.19014407694339752
sick_train_1950,Two people are sitting on a white bench,A woman is sitting near a flower bed and is overlooking a tunnel,0.38,0.3757275342941284
sick_train_3597,A man is sitting on a train and resting his hand against his face,The hairy man is sitting on a train,0.64,0.6480940580368042
sts_train_4342,Nine Pakistani troops killed in militant ambush,"Trade: Pakistan, India agree to take it a step ahead",0.16,0.11827923357486725
sts_train_460,A small monkey walks through water.,A monkey is wading across a marsh.,0.68,0.7165997624397278
sts_train_2304,"What was the ""answer"" in Chicago?",What will be the response in California?,0.24,0.25142455101013184
sick_train_2389,A man is playing a violin,The baby is not laughing and crawling,0.2,0.19413991272449493
sick_train_3844,A woman is cutting some meat into pieces,A lady is cutting up some meat,0.98,0.9568352103233337
sick_train_199,The man is walking along a path through the wilderness,A man is lazily walking down a road,0.657,0.6547736525535583
sick_train_4783,A man is pouring a plate of shredded cheese into a pot of sauce,A man is pouring a plate of cheese which is shredded into a pot of sauce,1.0,0.9992437362670898
sick_train_5021,Some persons are singing,A group of people is singing,0.96,0.9479329586029053
sts_train_5193,Tropical Storm Karen targets US Gulf Coast,Tropical Storm Karen poised to make landfall,0.76,0.8003668785095215
sts_train_1371,The black and white cat is looking up at the camera.,A black and white dog looking at the camera.,0.44,0.31761792302131653
sts_train_4974,German envoy optimistic about Iran-G5+1 talks,Iran 'cautiously optimistic' about future nuclear talks,0.2799999999999999,0.23545995354652405
sick_train_2144,A man is drawing a picture,The person is painting,0.7,0.7441899180412292
sts_train_2962,"The Episcopal Church ''is alienating itself from the Anglican Communion,'' said the Very Rev. Peter Karanja, provost of the All Saints Cathedral, in Nairobi.","In Nairobi, the provost of All Saints Cathedral, the Very Reverend Peter Karanja, said the US Episcopal Church was alienating itself from the Anglican Communion.",1.0,0.9895237684249878
