id,s1,s2,score
sick_train_4994,"['littl', 'boy', 'wear', 'yellow', 'tank', 'top', 'laugh']","['small', 'boy', 'yellow', 'shirt', 'laugh', 'beach']",0.82
sts_train_1985,"['dog', 'splash', 'water']","['dog', 'splash', 'murki', 'water']",0.8
sick_train_411,"['mani', 'peopl', 'skate', 'ice', 'park']","['ice', 'skate', 'rink', 'place', 'outdoor', 'full', 'peopl']",0.9
sick_train_3099,"['young', 'girl', 'stand', 'one', 'leg']","['young', 'femal', 'danc']",0.6599999999999999
sick_train_2240,"['ladi', 'look', 'young', 'lie', 'beach']","['girl', 'black', 'hat', 'wear', 'bikini', 'beach']",0.6599999999999999
sick_train_836,"['woman', 'turn', 'back', 'view', 'citi']","['woman', 'look', 'view', 'citi']",0.75
sick_train_1480,"['cop', 'sit', 'polic', 'bike']","['cop', 'sit', 'polic', 'bicycl']",0.96
sts_train_27,"['woman', 'play', 'flute']","['woman', 'play', 'flute']",1.0
sts_train_4747,"['five', 'foreign', 'sentenc', 'death', 'drug', 'smuggl', 'egypt']","['egypt', 'sentenc', 'pakistani', 'amid', 'num', 'death', 'drug', 'smuggl']",0.8400000000000001
sick_train_2541,"['littl', 'kid', 'play', 'water', 'fountain', 'front', 'lot', 'peopl']","['anim', 'play', 'fountain', 'spray', 'water', 'ground']",0.58
sts_train_4583,"['exclusiveupd', 'numegypt', 'promursi', 'allianc', 'signal', 'flexibl', 'talk']","['exclusiveupd', 'numegypt', 'promursi', 'allianc', 'signal', 'flexibl', 'talk']",0.92
sts_train_1185,"['flat', 'screen', 'tv', 'floor']","['flatscreen', 'tv', 'sit', 'floor']",1.0
sts_train_512,"['woman', 'brush', 'shrimp']","['woman', 'brush', 'shrimp']",1.0
sts_train_115,"['man', 'play', 'guitar']","['man', 'play', 'guitar']",0.9714
sts_train_4312,"['bomb', 'clash', 'continu', 'syria']","['bomb', 'clash', 'syria', 'opposit', 'seek', 'arm']",0.68
sick_train_3285,"['kid', 'chase', 'sand']","['littl', 'boy', 'run', 'ground', 'play', 'littl', 'girl']",0.5599999999999999
sts_train_1706,"['three', 'child', 'play', 'hay', 'outdoor', 'throw', 'camera', 'len']","['three', 'young', 'child', 'play', 'hay', 'throw', 'camera']",0.96
sick_train_3656,"['young', 'coupl', 'lie', 'couch', 'togeth']","['young', 'coupl', 'lie', 'bed']",0.6799999999999999
sick_train_472,"['two', 'dog', 'run', 'high', 'grass']","['two', 'anim', 'run', 'high', 'grass']",0.96
sts_train_1962,"['man', 'blow', 'larg', 'bubbl']","['man', 'walk', 'larg', 'black', 'hors']",0.0
sick_train_426,"['cat', 'hungrili', 'drink', 'milk']","['cat', 'hungrili', 'drink', 'milk']",0.74
sick_train_6927,"['men', 'costum', 'walk', 'around', 'street']","['two', 'peopl', 'dress', 'green', 'red', 'costum', 'outsid', 'sidewalk']",0.62
sick_train_3595,"['white', 'dog', 'wear', 'christma', 'reindeer', 'headband', 'play', 'dog', 'brown', 'coat', 'grass']","['white', 'dog', 'wear', 'reindeer', 'ear', 'near', 'brown', 'dog']",0.8
sick_train_193,"['girl', 'laugh', 'girl', 'watch']","['group', 'asian', 'girl', 'stand', 'togeth']",0.36
sick_train_5662,"['wild', 'deer', 'jump', 'fenc']","['deer', 'jump', 'fenc']",0.96
sick_train_2007,"['black', 'person', 'run', 'along', 'white', 'stand', 'dog', 'bark', 'behind']","['littl', 'dog', 'sprint', 'owner', 'tri', 'catch']",0.5
sts_train_4328,"['u', 'govt', 'offici', 'design', 'haqqani', 'network', 'terrorist']","['u', 'design', 'haqqani', 'network', 'terrorist']",0.8800000000000001
sick_train_6844,"['brown', 'dog', 'run', 'snowi', 'trail']","['white', 'dog', 'run', 'snowi', 'trail']",0.6799999999999999
sick_train_4230,"['man', 'play', 'flute']","['man', 'play', 'guitar']",0.62
sick_train_3488,"['squirrel', 'crazili', 'spin', 'around', 'circl']","['squirrel', 'run', 'around', 'circl']",0.89
sick_train_2881,"['woman', 'beat', 'two', 'egg', 'bowl', 'use', 'whisk', 'made', 'wire']","['man', 'wear', 'dy', 'black', 'shirt', 'sit', 'tabl', 'laugh']",0.24
sick_train_644,"['soccer', 'player', 'score', 'goal']","['soccer', 'player', 'miss', 'goal']",0.82
sick_train_3264,"['woman', 'cook', 'egg']","['woman', 'cook', 'egg']",0.74
sick_train_6157,"['man', 'perform', 'trick', 'surfboard', 'water']","['wave', 'ridden', 'surfer']",0.78
sts_train_1014,"['black', 'dog', 'stand', 'front', 'yellow', 'flower']","['black', 'dog', 'stand', 'field']",0.6000000000000001
sick_train_5375,"['two', 'white', 'dog', 'one', 'brown', 'dog', 'chase', 'ball']","['two', 'white', 'dog', 'one', 'brown', 'dog', 'chase', 'toy']",0.9
sick_train_2591,"['man', 'sprinkl', 'chees', 'pizza']","['man', 'put', 'chees', 'pizza']",0.94
sick_train_3930,"['fish', 'swim']","['one', 'fish', 'swim']",0.82
sts_train_2400,"['muslim', 'would', 'say', 'thing', 'quran']","['hindu', 'would', 'say', 'thing', 'bhagavad', 'ghita']",0.2
sick_train_3713,"['girl', 'gold', 'purpl', 'hold', 'rainbow', 'afghan']","['man', 'squat', 'brush', 'take', 'photo']",0.2
sick_train_1528,"['man', 'slice', 'tomato']","['woman', 'slice', 'carrot']",0.6
sick_train_6252,"['man', 'sing', 'heartili', 'play', 'guitar']","['man', 'play', 'guitar']",0.8400000000000001
sts_train_5332,"['ankara', 'protest', 'clash', 'polic']","['peru', 'protest', 'clash', 'polic']",0.36
sick_train_6450,"['two', 'dog', 'play', 'forest']","['brown', 'dog', 'run', 'black', 'dog', 'rocki', 'shore']",0.4599999999999999
sick_train_4132,"['person', 'walk', 'snow', 'edg', 'mountain']","['person', 'stand', 'snow', 'edg', 'mountain']",0.82
sts_train_1384,"['black', 'white', 'photo', 'dilapid', 'wooden', 'fenc']","['black', 'white', 'photo', 'old', 'wooden', 'fenc', 'near', 'dirti', 'street']",0.9
sick_train_2266,"['woman', 'prepar', 'egg', 'skillet']","['woman', 'prepar', 'egg', 'skillet']",0.72
sick_train_3632,"['soccer', 'player', 'kick', 'ball', 'somebodi', 'leg']","['person', 'kick', 'ball', 'soccer', 'game', 'somebodi', 'foot']",0.8400000000000001
sick_train_3412,"['cat', 'eagerli', 'eat', 'corn', 'cob']","['cat', 'eat', 'corn']",0.94
sts_train_951,"['man', 'dive', 'cliff']","['man', 'ride', 'motorcycl']",0.1334
sick_train_3616,"['three', 'peopl', 'walk', 'across', 'rope', 'wood', 'bridg', 'river']","['peopl', 'walk', 'across', 'rope', 'bridg', 'rocki', 'stream']",0.657
sts_train_4901,"['isra', 'forc', 'detain', 'num', 'hebron', 'arrest', 'raid']","['isra', 'credibl', 'line', 'iran', 'nuclear', 'challeng']",0.45
sts_train_1997,"['young', 'girl', 'run', 'beach']","['littl', 'girl', 'run', 'shore', 'beach']",0.8400000000000001
sts_train_4866,"['u', 'cannot', 'conclus', 'determin', 'chemic', 'weapon', 'use', 'syria']","['u', 'see', 'conclus', 'evid', 'chemic', 'arm', 'use', 'syria']",0.96
sick_train_6634,"['man', 'sit', 'rain']","['man', 'danc', 'rain']",0.6599999999999999
sts_train_3284,"['later', 'fell', 'back', 'seri', 'rival', 'congoles', 'militia', 'recent', 'year']","['two', 'invad', 'countri', 'later', 'fell', 'sinc', 'back', 'rival', 'faction']",0.7000000000000001
sts_train_578,"['car', 'park']","['cat', 'play']",0.0
sick_train_2229,"['paper', 'plate', 'cut', 'man']","['man', 'cut', 'paper', 'plate']",1.0
sick_train_3443,"['boy', 'girl', 'swimsuit', 'wear', 'arm', 'float']","['boy', 'girl', 'play', 'wear', 'arm', 'float']",0.8800000000000001
sick_train_5935,"['man', 'sit', 'wood']","['man', 'hike', 'wood']",0.6599999999999999
sts_train_2987,"['dodger', 'sixth', 'consecut', 'game', 'longest', 'win', 'streak', 'sinc', 'num', 'edg', 'colorado', 'num', 'wednesday', 'front', 'crowd', 'num', 'dodger', 'stadium']","['dodger', 'sixth', 'consecut', 'game', 'seventh', 'last', 'nine', 'beat', 'colorado', 'num', 'wednesday', 'front', 'crowd', 'num', 'dodger', 'stadium']",0.8800000000000001
sts_train_4838,"['dzhokhar', 'tsarnaev', 'plead', 'guilti', 'boston', 'bomb', 'charg']","['dzhokhar', 'tsarnaev', 'charg', 'boston', 'marathon', 'bomb']",0.52
sts_train_5020,"['num', 'egyptian', 'soldier', 'kill', 'sinai', 'ambush']","['num', 'egyptian', 'soldier', 'kill', 'sinai', 'car', 'bomb']",0.6400000000000001
sts_train_4709,"['thirtyseven', 'dead', 'itali', 'tour', 'bu', 'plung']","['thirti', 'dead', 'italian', 'bu', 'plung']",0.6400000000000001
sick_train_5446,"['woman', 'ride', 'hors']","['woman', 'ride', 'hors']",0.9
sick_train_1138,"['man', 'rope', 'climber']","['rope', 'climb', 'man']",0.6599999999999999
sts_train_2925,"['share', 'usa', 'interact', 'rose', 'num', 'num', 'percent', 'num', 'friday', 'nasdaq', 'stock', 'market', 'composit', 'trade', 'gain', 'num', 'percent', 'year']","['share', 'lendingtre', 'rose', 'num', 'num', 'percent', 'close', 'num', 'nasdaq', 'stock', 'market', 'yesterday']",0.2
sts_train_3040,"['florida', 'alaska', 'thousand', 'revel', 'vow', 'push', 'legal', 'right', 'includ', 'samesex', 'marriag']","['thousand', 'revel', 'celebr', 'decis', 'vow', 'push', 'legal', 'right', 'includ', 'samesex', 'marriag']",0.8400000000000001
sts_train_2957,"['u', 'prosecutor', 'arrest', 'num', 'individu', 'seiz', 'num', 'million', 'continu', 'crackdown', 'internet', 'fraud', 'abus']","['num', 'peopl', 'arrest', 'num', 'million', 'worth', 'properti', 'seiz', 'internet', 'fraud', 'sweep', 'announc', 'friday', 'three', 'u', 'govern', 'agenc']",0.92
sick_train_3084,"['one', 'small', 'child', 'drink', 'water', 'cup']","['one', 'small', 'child', 'fill', 'cup', 'water']",0.76
sts_train_1479,"['group', 'elderli', 'peopl', 'sit', 'around', 'tabl']","['group', 'elderli', 'peopl', 'pose', 'around', 'dine', 'tabl']",0.68
sick_train_4501,"['woman', 'play', 'electr', 'guitar']","['man', 'play', 'acoust', 'guitar']",0.72
sick_train_2364,"['dog', 'jump', 'frisbe', 'snow']","['black', 'dog', 'snow', 'leap', 'ground', 'catch', 'stick']",0.6
sick_train_5218,"['person', 'play', 'skull']","['man', 'play', 'guitar']",0.24
sts_train_2942,"['toronto', 'yesterday', 'num', 'probabl', 'case', 'sar', 'nine', 'suspect', 'case']","['wednesday', 'num', 'probabl', 'sar', 'case', 'toronto', 'region']",0.65
sick_train_5435,"['man', 'isnt', 'cautious', 'feed', 'mous', 'snake']","['man', 'cautious', 'feed', 'mous', 'snake']",0.54
sts_train_906,"['man', 'play', 'haki', 'sak', 'offic']","['man', 'season', 'veget']",0.08
sts_train_1906,"['snowboard', 'jump', 'air']","['snowboard', 'fli', 'air']",0.8
sick_train_2469,"['man', 'pour', 'liquid', 'pot']","['chef', 'care', 'pour', 'oil', 'pan']",0.82
sick_train_511,"['big', 'potato', 'knock', 'green', 'ball']","['big', 'green', 'ball', 'knock', 'potato']",0.7
sick_train_2706,"['young', 'boy', 'play', 'outdoor', 'man', 'smile', 'nearbi']","['kid', 'play', 'outdoor', 'near', 'man', 'smile']",0.94
sts_train_2485,"['coupl', 'american', 'version', 'hit', 'british', 'comedi', 'get', 'valuabl', 'thursday', 'num', 'pm', 'time', 'slot']","['coupl', 'american', 'version', 'hit', 'british', 'comedi', 'coupl', 'friend', 'thursday']",0.6000000000000001
sts_train_1344,"['man', 'back', 'seat', 'red', 'tandem', 'bicycl']","['man', 'alon', 'back', 'tandem', 'bicycl']",0.7200000000000001
sick_train_2980,"['five', 'kid', 'stand', 'close', 'togeth', 'none', 'kid', 'gun']","['five', 'child', 'stand', 'front', 'wooden', 'hut']",0.52
sts_train_3428,"['drive', 'around', 'car', 'peopl', 'kill', 'num', 'metr', 'away', 'said', 'sunday']","['right', 'drive', 'around', 'car', 'peopl', 'kill', 'num', 'metr', 'away']",0.8
sick_train_6201,"['turtl', 'follow', 'fish']","['sea', 'turtl', 'hunt', 'food']",0.78
sts_train_1324,"['man', 'ride', 'white', 'hors']","['woman', 'white', 'hors']",0.44
sick_train_3060,"['man', 'play', 'game', 'grass']","['man', 'play', 'guitar']",0.3399999999999999
sts_train_2040,"['didnt', 'mention', 'pfa', 'one', 'post']","['didnt', 'mention', 'restrain', 'order', 'either']",0.16
sts_train_4486,"['numth', 'anniversari', 'jfk', 'death', 'rememb']","['numth', 'anniversari', 'jfk', 'death', 'dalla', 'hold', 'first', 'memori']",0.8
sick_train_6938,"['harp', 'play', 'hat', 'man']","['man', 'hat', 'play', 'harp']",0.76
sts_train_4928,"['thai', 'opposit', 'protest', 'begin', 'bangkok', 'shutdown']","['thai', 'protest', 'launch', 'bangkok', 'shutdown']",0.96
sick_train_524,"['peopl', 'group', 'stand', 'fair']","['peopl', 'stand', 'carniv']",0.72
sick_train_3953,"['woman', 'exercis']","['man', 'danc']",0.26
sick_train_5091,"['woman', 'wear', 'blue', 'white', 'uniform', 'white', 'blue', 'hat', 'keep', 'mouth', 'open', 'near', 'other', 'dress', 'fashion']","['woman', 'wear', 'casual', 'cloth', 'keep', 'mouth', 'close', 'near', 'peopl', 'dress', 'differ']",0.6
sts_train_3901,"['bangladesh', 'muslim', 'torch', 'buddhist', 'shrine', 'polic', 'say']","['muslim', 'torch', 'buddhist', 'templ']",0.7200000000000001
sick_train_4066,"['sheepdog', 'group', 'herd', 'sheep']","['dog', 'herd', 'pack', 'white', 'sheep', 'dusti', 'farm']",0.82
sts_train_5536,"['chines', 'envoy', 'rebut', 'vietnames', 'philippin', 'accus', 'south', 'china', 'sea']","['china', 'xi', 'tell', 'vietnam', 'want', 'peac', 'south', 'china', 'sea']",0.6400000000000001
sts_train_2134,"['know', 'id', 'hate']","['id', 'hate']",0.8800000000000001
sick_train_5518,"['someon', 'type']","['someon', 'put', 'away', 'keyboard']",0.58
sick_train_2393,"['brown', 'hors', 'near', 'red', 'barrel', 'rodeo']","['brown', 'hors', 'near', 'red', 'barrel', 'rodeo']",0.96
sick_train_2847,"['marri', 'coupl', 'walk', 'aisl']","['bride', 'groom', 'leav', 'wed']",0.78
sick_train_4529,"['peopl', 'ride', 'two', 'camel', 'beach']","['two', 'men', 'seat', 'camel', 'anoth', 'camel', 'foreground']",0.6
sick_train_1574,"['man', 'climb', 'rope']","['man', 'hold', 'mask', 'rais', 'hand']",0.24
sts_train_85,"['woman', 'play', 'guitar']","['man', 'play', 'guitar']",0.48
sick_train_4924,"['piec', 'wood', 'screw', 'wall', 'man']","['man', 'screw', 'piec', 'wood', 'wall']",1.0
sts_train_429,"['turtl', 'follow', 'fish']","['sea', 'turtl', 'hunt', 'fish']",0.6000000000000001
sts_train_2664,"['brutal', 'beaten', 'realli', 'wonder', 'porchia', 'deceas', 'case']","['wonder', 'porchia', 'deceas', 'case', 'sax', 'ad']",0.6000000000000001
sick_train_5180,"['child', 'smile', 'camera', 'swim', 'underwat']","['anim', 'bark', 'ball']",0.22
sts_train_1723,"['dog', 'run', 'grass']","['two', 'dog', 'run', 'brush']",0.5599999999999999
sick_train_6229,"['kid', 'smile', 'camera', 'swim', 'underwat']","['child', 'smile', 'camera', 'swim', 'underwat']",0.94
sick_train_2194,"['two', 'men', 'take', 'break', 'work']","['two', 'construct', 'worker', 'sit', 'side', 'build']",0.64
sick_train_4838,"['woman', 'carri', 'man']","['man', 'sharpen', 'knife']",0.2
sts_train_3605,"['nicaragua', 'commemor', 'numth', 'anniversari', 'sandinista', 'revolut']","['nicaragua', 'reconcil', 'approach', 'anniversari', 'sandinista', 'revolut']",0.48
sts_train_4526,"['four', 'u', 'air', 'forc', 'helicopt', 'crew', 'member', 'kill', 'uk', 'crash']","['u', 'air', 'forc', 'helicopt', 'crew', 'kill', 'british', 'crash']",0.8
sts_train_3645,"['indian', 'defens', 'ministri', 'increas', 'spend', 'defens', 'purchas']","['indian', 'defens', 'ministri', 'increas', 'defens', 'spend', 'new', 'purchas', 'num', 'percent']",0.7200000000000001
sts_train_995,"['man', 'play', 'wooden', 'flute']","['littl', 'boy', 'vacuum', 'floor']",0.0
sts_train_1692,"['brown', 'dog', 'middl', 'line', 'dog', 'chase', 'dirti', 'tenni', 'ball', 'dirt']","['two', 'white', 'dog', 'one', 'brown', 'dog', 'chase', 'ball']",0.5599999999999999
sick_train_2235,"['man', 'eat', 'banana']","['man', 'eat', 'banana']",0.6599999999999999
sts_train_4067,"['eurozon', 'unemploy', 'stay', 'record', 'num', 'percent']","['eurozon', 'unemploy', 'hit', 'record', 'high']",0.68
sick_train_3424,"['woman', 'slice', 'meat', 'knife']","['man', 'lump', 'dough']",0.3399999999999999
sts_train_2966,"['bomb', 'explod', 'casa', 'de', 'españa', 'custom', 'eat', 'dinner', 'play', 'bingo']","['casa', 'de', 'espaa', 'custom', 'eat', 'dinner', 'play', 'bingo', 'bomb', 'went']",1.0
sick_train_6359,"['man', 'blue', 'cowboy', 'hat', 'ride', 'white', 'hors']","['man', 'ride', 'dirti', 'hors', 'blue', 'road']",0.54
sick_train_410,"['men', 'play', 'cricket']","['peopl', 'play', 'cricket']",0.8400000000000001
sts_train_2737,"['tehran', 'made', 'clear', 'sign', 'addit', 'protocol', 'introduc', 'inspect', 'ban', 'import', 'civilian', 'western', 'nuclear', 'technolog', 'lift']","['tehran', 'made', 'clear', 'sign', 'protocol', 'ban', 'import', 'peac', 'western', 'nuclear', 'technolog', 'lift']",0.76
sick_train_7043,"['someon', 'type', 'keyboard']","['somebodi', 'type', 'keyboard']",0.98
sts_train_3777,"['tropic', 'storm', 'isaac', 'boost', 'jobless', 'claim']","['tropic', 'storm', 'joyc', 'form', 'stay', 'open', 'atlant']",0.2
sick_train_5702,"['skewer', 'place', 'onto', 'rack', 'woman']","['dog', 'jump', 'high', 'air', 'countri']",0.2
sick_train_1639,"['man', 'danc']","['man', 'danc']",0.76
sts_train_561,"['person', 'cut', 'capsicum', 'piec']","['person', 'slice', 'garlic', 'piec']",0.32
sick_train_1785,"['dog', 'small', 'play', 'green', 'grass']","['dog', 'small', 'run', 'green', 'grass']",0.78
sick_train_483,"['hors', 'ridden', 'man']","['man', 'drive', 'motorbik']",0.36
sick_train_1502,"['snowboard', 'flip', 'mound', 'snow']","['nobodi', 'jump', 'air', 'board']",0.64
sick_train_1967,"['boy', 'wear', 'stripe', 'shirt', 'run', 'barefoot', 'sandi', 'hill']","['girl', 'wear', 'stripe', 'shirt', 'run', 'barefoot', 'sandi', 'hill']",0.74
sts_train_5333,"['num', 'kill', 'num', 'wound', 'violent', 'attack', 'iraq']","['num', 'kill', 'num', 'wound', 'fresh', 'attack', 'iraq']",0.44
sts_train_2444,"['talk', 'woman', 'within', 'hebrew', 'tribe']","['talk', 'woman', 'war', 'bounti']",0.2799999999999999
sick_train_998,"['man', 'drill', 'hole', 'piec', 'wood']","['someon', 'make', 'hole', 'strip', 'wood', 'drill']",0.86
sick_train_3047,"['young', 'child', 'rock', 'climb', 'wall', 'indoor']","['young', 'boy', 'climb', 'wall', 'made', 'rock']",0.6799999999999999
sick_train_3937,"['bunch', 'men', 'play', 'mud', 'rugbi', 'field']","['bunch', 'men', 'play', 'rugbi', 'muddi', 'field']",0.6799999999999999
sick_train_2124,"['group', 'friend', 'ride', 'current', 'raft']","['preserv', 'worn', 'group', 'peopl', 'practic', 'water', 'safeti']",0.58
sick_train_6768,"['girl', 'cut', 'butter', 'two', 'piec']","['girl', 'melt', 'two', 'piec', 'butter', 'togeth']",0.72
sts_train_2569,"['technologylac', 'nasdaq', 'composit', 'index', 'dip', 'num', 'point', 'num']","['technologylac', 'nasdaq', 'composit', 'index', 'ixic', 'ad', 'num', 'point', 'num', 'percent', 'num']",0.48
sts_train_3957,"['bahrain', 'grand', 'prix', 'underway', 'amid', 'protest']","['bahrain', 'race', 'go', 'ahead', 'amid', 'unrest']",0.8
sts_train_4573,"['thousand', 'protest', 'gay', 'marriag']","['thousand', 'protest', 'gay', 'marriag', 'pari']",0.7200000000000001
sick_train_2844,"['man', 'ride', 'motorcycl']","['motorcycl', 'ridden', 'man']",1.0
sick_train_6309,"['two', 'men', 'drive', 'road', 'openair', 'vehicl']","['man', 'woman', 'drive', 'street', 'jeep']",0.7
sick_train_538,"['woman', 'peel', 'potato']","['woman', 'slice', 'tomato']",0.6
sick_train_1211,"['boy', 'look', 'calendar']","['boy', 'check', 'calendar']",0.78
sts_train_2330,"['stone', 'notifi', 'captain', 'lord']","['notifi', 'captain', 'lord']",0.68
sick_train_2065,"['boy', 'happili', 'play', 'piano']","['piano', 'play', 'person']",0.86
sick_train_5326,"['one', 'man', 'talk', 'girl', 'internet', 'camera']","['boy', 'teen', 'talk', 'girl', 'internet', 'camera']",0.78
sick_train_4190,"['brown', 'dog', 'run', 'breathlessli', 'across', 'yard', 'toy', 'mouth']","['brown', 'dog', 'run', 'across', 'yard', 'toy', 'mouth']",0.9
sick_train_4087,"['young', 'boy', 'climb', 'wall', 'made', 'rock']","['one', 'young', 'boy', 'climb', 'wall', 'made', 'rock']",0.96
sts_train_2164,"['vessel', 'fill', 'mani', 'wonder']","['landon', 'memori', 'cat', 'vessel', 'fill', 'mani', 'wonder']",0.6000000000000001
sts_train_4123,"['attack', 'nato', 'base', 'afghanistan', 'kill', 'num']","['aid', 'worker', 'freed', 'afghanistan', 'raid']",0.2
sts_train_2067,"['yet', 'titan', 'stori', 'one', 'hold', 'scrutini', 'evid']","['new', 'studi', 'show', 'titan', 'stori', 'stand', 'scrutini', 'imo']",0.32
sts_train_2712,"['broader', 'standard', 'poor', 'num', 'index', 'spx', 'gain', 'num', 'point', 'num', 'percent', 'num']","['technologylac', 'nasdaq', 'composit', 'index', 'ixic', 'rose', 'num', 'point', 'num', 'percent', 'num']",0.1888
sts_train_1907,"['white', 'dog', 'red', 'ear', 'run', 'snow']","['wet', 'black', 'dog', 'red', 'collar', 'river']",0.12
sts_train_2915,"['mr', 'bankhead', 'said', 'crime', 'scene', 'indic', 'killer', 'method']","['gbi', 'spokesman', 'john', 'bankhead', 'said', 'murder', 'scene', 'show', 'killer', 'method']",0.8
sick_train_2790,"['two', 'woman', 'wear', 'bikini', 'sandi', 'beach']","['two', 'woman', 'wear', 'bikini', 'beach', 'sandi']",0.98
sick_train_1596,"['black', 'cat', 'swing', 'fan']","['cat', 'stuck', 'move', 'ceil', 'fan']",0.76
sts_train_3526,"['china', 'north', 'korea', 'closest', 'alli']","['north', 'korea', 'reclus', 'state']",0.24
sts_train_3085,"['state', 'law', 'num', 'call', 'public', 'inform', 'releas']","['law', 'num', 'call', 'public', 'inform', 'rhode', 'island']",0.68
sick_train_479,"['small', 'white', 'dog', 'run', 'lawn']","['small', 'white', 'dog', 'run', 'across', 'lawn']",0.92
sts_train_1495,"['small', 'cat', 'lay', 'wooden', 'beam', 'look', 'camera']","['small', 'dog', 'wear', 'sweater', 'look', 'camera']",0.16
sick_train_4408,"['two', 'larg', 'dog', 'frolick', 'grassi', 'field']","['two', 'dog', 'run', 'water']",0.7
sick_train_970,"['person', 'rins', 'steak', 'water']","['man', 'rins', 'larg', 'steak']",0.6599999999999999
sick_train_2555,"['dog', 'leash', 'walk', 'water']","['dog', 'leash', 'walk', 'water']",0.78
sick_train_1673,"['man', 'sing', 'play', 'guitar']","['boy', 'skill', 'play', 'piano']",0.4599999999999999
sick_train_2354,"['small', 'monkey', 'walk', 'river']","['monkey', 'wade', 'marsh']",0.78
sts_train_2420,"['thank', 'candi', 'start', 'thread']","['candi', 'thank', 'start', 'u', 'today']",0.96
sick_train_671,"['young', 'girl', 'jump', 'rope', 'sidewalk', 'near', 'park', 'garag']","['girl', 'skip', 'rope', 'sidewalk']",0.82
sts_train_5316,"['mumbai', 'indian', 'put', 'tt', 'place']","['indonesian', 'vote', 'presid', 'tight', 'race']",0.0
sick_train_550,"['cat', 'play', 'keyboard']","['cat', 'play', 'keyboard']",0.78
sick_train_1051,"['climb', 'equip', 'rescu', 'man', 'hang', 'white', 'vertic', 'rock']","['man', 'equip', 'use', 'climb', 'hang', 'white', 'vertic', 'rock']",0.64
sick_train_6772,"['brown', 'white', 'dog', 'jump', 'sidewalk']","['small', 'brown', 'white', 'dog', 'run', 'sidewalk']",0.72
sick_train_3363,"['man', 'yellow', 'dirt', 'bike', 'take', 'jump']","['person', 'yellow', 'dirt', 'bike', 'take', 'jump']",0.8800000000000001
sts_train_912,"['woman', 'brush', 'foot']","['sun', 'rise', 'behind', 'tree']",0.0
sts_train_128,"['boy', 'play', 'instrument']","['man', 'play', 'trumpet']",0.5
sts_train_4603,"['suicid', 'bomber', 'kill', 'policeman', 'pakistan']","['suicid', 'bomber', 'kill', 'num', 'soldier', 'pakistan']",0.52
sick_train_3226,"['three', 'men', 'look', 'distanc']","['men', 'distanc', 'stare', 'three', 'big', 'hill']",0.64
sts_train_2692,"['nasd', 'regul', 'mr', 'young', 'file', 'respons', 'request', 'hear', 'nasd', 'panel']","['analyst', 'alreadi', 'let', 'go', 'merril', 'request', 'hear', 'nasd', 'panel']",0.6000000000000001
sts_train_1780,"['child', 'slide', 'snow']","['man', 'sleep', 'street']",0.0
sick_train_5741,"['man', 'play', 'piano']","['guy', 'cheer', 'play', 'footbag']",0.3
sick_train_104,"['woman', 'old', 'shake', 'hand', 'man']","['man', 'woman', 'shake', 'hand']",0.82
sts_train_5240,"['north', 'korea', 'expert', 'call', 'dialogu', 'äď', 'say', 'china', 'must', 'play', 'part']","['north', 'korea', 'cut', 'last', 'tie', 'south', 'bar', 'joint', 'industri', 'park']",0.16
sts_train_2397,"['vessel', 'fill', 'mani', 'wonder']","['jingl', 'bell', 'rock', 'bobbi', 'helm', 'vessel', 'fill', 'mani', 'wonder']",0.6000000000000001
sts_train_5096,"['deaf', 'custom', 'sue', 'starbuck', 'say', 'theyr', 'mock']","['deaf', 'ny', 'starbuck', 'patron', 'sue', 'say', 'theyr', 'mock']",0.92
sick_train_330,"['man', 'make', 'music', 'flute']","['man', 'play', 'flute']",0.96
sick_train_6700,"['man', 'hurriedli', 'get', 'car', 'garag']","['man', 'get', 'car', 'garag']",0.94
sts_train_41,"['woman', 'fri', 'fish']","['woman', 'cook', 'fish']",0.8
sts_train_5408,"['worldäô', 'largest', 'build', 'open', 'west', 'china']","['italyäô', 'centreleft', 'splinter', 'presidenti', 'vote']",0.0
sick_train_5280,"['woman', 'fri', 'someth']","['woman', 'ride', 'hors']",0.24
sick_train_5493,"['cowboy', 'blue', 'red', 'pant', 'toss', 'hors']","['man', 'fall', 'hors', 'track', 'laid', 'wild']",0.62
sick_train_6402,"['larg', 'brown', 'dog', 'run', 'outsid', 'dirt']","['dog', 'run', 'alongsid', 'fenc', 'dirt', 'track']",0.64
sick_train_3642,"['woman', 'tap', 'finger']","['woman', 'tap', 'finger']",0.6
sick_train_3922,"['man', 'jump', 'rope', 'outsid']","['woman', 'jump', 'rope', 'outsid']",0.6
sick_train_1045,"['child', 'swim', 'underwat', 'pool']","['child', 'swim', 'water', 'surfac', 'pool']",0.64
sick_train_2561,"['famili', 'watch', 'boy', 'hit', 'basebal']","['child', 'hit', 'basebal']",0.74
sts_train_4882,"['iran', 'ahmadinejad', 'may', 'face', 'charg', 'elect', 'appear', 'aid']","['ahmadinejad', 'may', 'face', 'charg', 'elect', 'appear']",0.8400000000000001
sick_train_2954,"['white', 'dog', 'beig', 'spot', 'run', 'field']","['white', 'dog', 'beig', 'spot', 'run', 'field']",0.72
sick_train_5247,"['dog', 'brown', 'white', 'coat', 'trot', 'shallow', 'water']","['dog', 'white', 'brown', 'color', 'coat', 'trot', 'shallow', 'water']",1.0
